ï»¿"label";"ID";"PÃIVÃMÃÃRÃ";"VUOSI";"NELJÃNNES";"KUUKAUSI";"VIIKKO";"PÃIVÃ";"KUUKAUSIPÃIVÃ";"TUNTI";"LOMA";"ALUS";"SUUNTA";"PYSÃKKI";"NOUSIJAT";"AJONEUVOT";"HENKILÃAUTOT";"PAKETTIAUTOT";"KUORMA-AUTOT";"REKAT";"MUUT";"LISÃLIIKENNE";"RANNALLE_NOUSIJAT";"RANNALLE_AJONEUVOT";"RANNALLE_HENKILÃAUTOT";"RANNALLE_PAKETTIAUTOT";"RANNALLE_KUORMA-AUTOT";"RANNALLE_REKAT";"RANNALLE_MUUT";"LÃMPÃTILA_KUUKAUSI";"SADE_KUUKAUSI";"LÃMPÃTILA_PÃIVÃ";"SADE_PÃIVÃ";"LÃMPÃTILA";"SADE";"TUULI";"TAPAHTUMA";"AJAMATON";"LISÃTIETOJA";"User";"PYÃRÃT";"RANNALLE_PYÃRÃT"
"";"";"2024-02-20 14:30:00";"2024";"1";"2";"8";"1";"20";"14";"0";"MS EhrensvÃ¤rd";"s2";"0096";"9";"2";"0";"0";"2";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.2";"0";"3.8";"";"false";"";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-20 14:55:00";"2024";"1";"2";"8";"1";"20";"14";"0";"MS EhrensvÃ¤rd";"s1";"0097";"3";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.2";"0";"3.6";"";"false";"";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-20 15:00:00";"2024";"1";"2";"8";"1";"20";"15";"0";"MS Suomenlinna II";"s2";"0098";"162";"1";"0";"1";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.2";"0";"3.1";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-20 15:00:00";"2024";"1";"2";"8";"1";"20";"15";"0";"MS Tor";"k1";"0095";"31";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.2";"0";"3.1";"";"false";"";"MS Tor";"1";""
"";"";"2024-02-20 15:20:00";"2024";"1";"2";"8";"1";"20";"15";"0";"MS Suomenlinna II";"s1";"0099";"77";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.2";"0";"3.7";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-20 15:25:00";"2024";"1";"2";"8";"1";"20";"15";"0";"MS Tor";"k2";"0094";"9";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.2";"0";"3.7";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-20 15:30:00";"2024";"1";"2";"8";"1";"20";"15";"0";"MS EhrensvÃ¤rd";"s2";"0096";"6";"4";"0";"2";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.1";"0";"3.9";"";"false";"";"MS EhrensvÃ¤rd";"2";""
"";"";"2024-02-20 15:40:00";"2024";"1";"2";"8";"1";"20";"15";"0";"MS Suomenlinna II";"s2";"0098";"166";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.2";"0";"3.4";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-20 15:50:00";"2024";"1";"2";"8";"1";"20";"15";"0";"MS Tor";"k1";"0095";"34";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.3";"0";"4.1";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-20 16:00:00";"2024";"1";"2";"8";"1";"20";"16";"0";"MS Suomenlinna II";"s1";"0099";"70";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.3";"0";"4";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-20 16:20:00";"2024";"1";"2";"8";"1";"20";"16";"0";"MS Suomenlinna II";"s2";"0098";"149";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.2";"0";"3.6";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-20 16:15:00";"2024";"1";"2";"8";"1";"20";"16";"0";"MS Tor";"k2";"0094";"14";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.1";"0";"3.7";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-20 16:40:00";"2024";"1";"2";"8";"1";"20";"16";"0";"MS Tor";"k1";"0095";"40";"2";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.2";"0";"2.6";"";"false";"";"MS Tor";"2";""
"";"";"2024-02-20 16:40:00";"2024";"1";"2";"8";"1";"20";"16";"0";"MS Suomenlinna II";"s1";"0099";"65";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.2";"0";"2.6";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-20 17:00:00";"2024";"1";"2";"8";"1";"20";"17";"0";"MS Suomenlinna II";"s2";"0098";"121";"2";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.2";"0";"2.3";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-20 17:05:00";"2024";"1";"2";"8";"1";"20";"17";"0";"MS Tor";"k2";"0094";"11";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.2";"0";"2.3";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-20 17:20:00";"2024";"1";"2";"8";"1";"20";"17";"0";"MS Suomenlinna II";"s1";"0099";"50";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.1";"0";"2.5";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-20 17:40:00";"2024";"1";"2";"8";"1";"20";"17";"0";"MS Suomenlinna II";"s2";"0098";"73";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.1";"0";"2.7";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-20 17:50:00";"2024";"1";"2";"8";"1";"20";"17";"0";"MS Tor";"k1";"0095";"34";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.1";"0";"1.9";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-20 18:00:00";"2024";"1";"2";"8";"1";"20";"18";"0";"MS Suomenlinna II";"s1";"0099";"49";"2";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0";"0";"3.4";"";"false";"";"MS Suomenlinna II";"2";""
"";"";"2024-02-20 18:20:00";"2024";"1";"2";"8";"1";"20";"18";"0";"MS Suomenlinna II";"s2";"0098";"47";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.1";"0";"2.1";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-20 18:15:00";"2024";"1";"2";"8";"1";"20";"18";"0";"MS Tor";"k2";"0094";"4";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0";"0";"2.9";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-20 18:40:00";"2024";"1";"2";"8";"1";"20";"18";"0";"MS Suomenlinna II";"s1";"0099";"32";"3";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0";"0";"2.4";"";"false";"";"MS Suomenlinna II";"2";""
"";"";"2024-02-20 19:00:00";"2024";"1";"2";"8";"1";"20";"19";"0";"MS Suomenlinna II";"s2";"0098";"12";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.1";"0";"2.8";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-20 19:20:00";"2024";"1";"2";"8";"1";"20";"19";"0";"MS Suokki";"s1";"0099";"19";"2";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.1";"0";"2.5";"";"false";"";"MS Suokki";"2";""
"";"";"2024-02-20 19:40:00";"2024";"1";"2";"8";"1";"20";"19";"0";"MS Suokki";"s2";"0098";"19";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.2";"0";"3";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-20 20:00:00";"2024";"1";"2";"8";"1";"20";"20";"0";"MS Suokki";"s1";"0099";"17";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.2";"0";"3.9";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-20 20:20:00";"2024";"1";"2";"8";"1";"20";"20";"0";"MS Suokki";"s2";"0098";"17";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.3";"0";"2.4";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-20 18:40:00";"2024";"1";"2";"8";"1";"20";"18";"0";"MS Tor";"k1";"0095";"9";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0";"0";"2.4";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-20 19:05:00";"2024";"1";"2";"8";"1";"20";"19";"0";"MS Tor";"k2";"0094";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.1";"0";"2.8";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-20 19:30:00";"2024";"1";"2";"8";"1";"20";"19";"0";"MS Tor";"k1";"0095";"14";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.2";"0";"2.2";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-20 19:55:00";"2024";"1";"2";"8";"1";"20";"19";"0";"MS Tor";"k2";"0094";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.2";"0";"3.3";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-20 20:20:00";"2024";"1";"2";"8";"1";"20";"20";"0";"MS Tor";"k1";"0095";"17";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.3";"0";"2.4";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-20 20:45:00";"2024";"1";"2";"8";"1";"20";"20";"0";"MS Tor";"k2";"0094";"1";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.2";"0";"2.6";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-20 21:10:00";"2024";"1";"2";"8";"1";"20";"21";"0";"MS Tor";"k1";"0095";"13";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.4";"0";"2.4";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-20 21:20:00";"2024";"1";"2";"8";"1";"20";"21";"0";"MS Suokki";"s2";"0098";"11";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.4";"0";"2.8";"";"false";"";"MS Suokki";"1";""
"";"";"2024-02-20 20:40:00";"2024";"1";"2";"8";"1";"20";"20";"0";"MS Suokki";"s1";"0099";"21";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.2";"0";"2.6";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-20 21:40:00";"2024";"1";"2";"8";"1";"20";"21";"0";"MS Suokki";"s1";"0099";"16";"1";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.3";"0";"2.4";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-20 22:00:00";"2024";"1";"2";"8";"1";"20";"22";"0";"MS Suokki";"s2";"0098";"3";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.3";"0";"2.3";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-20 22:20:00";"2024";"1";"2";"8";"1";"20";"22";"0";"MS Suokki";"s1";"0099";"15";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.4";"0";"2.3";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-20 23:00:00";"2024";"1";"2";"8";"1";"20";"23";"0";"MS Suokki";"s2";"0098";"8";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.4";"0";"2.8";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-20 23:20:00";"2024";"1";"2";"8";"1";"20";"23";"0";"MS Suokki";"s1";"0099";"7";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.4";"0";"3.4";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-20 23:40:00";"2024";"1";"2";"8";"1";"20";"23";"0";"MS Suokki";"s2";"0098";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.4";"0";"3";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-21 00:00:00";"2024";"1";"2";"8";"1";"20";"0";"0";"MS Suokki";"s1";"0099";"7";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.2";"0";"3.5";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-21 00:20:00";"2024";"1";"2";"8";"1";"20";"0";"0";"MS Suokki";"s2";"0098";"6";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.3";"0";"";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-21 00:40:00";"2024";"1";"2";"8";"1";"20";"0";"0";"MS Suokki";"s1";"0099";"1";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.2";"0";"3.2";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-21 01:00:00";"2024";"1";"2";"8";"1";"20";"1";"0";"MS Suokki";"s2";"0098";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.1";"0";"2.7";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-21 01:40:00";"2024";"1";"2";"8";"1";"20";"1";"0";"MS Suokki";"s1";"0099";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.1";"0";"";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-21 02:00:00";"2024";"1";"2";"8";"1";"20";"2";"0";"MS Suokki";"s2";"0098";"4";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0";"0";"3.4";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-21 02:20:00";"2024";"1";"2";"8";"1";"20";"2";"0";"MS Suokki";"s1";"0099";"1";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0";"0";"2.7";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-21 06:00:00";"2024";"1";"2";"8";"2";"21";"6";"0";"MS Suomenlinna II";"s2";"0098";"11";"2";"0";"1";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.2";"0";"3.6";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-21 06:20:00";"2024";"1";"2";"8";"2";"21";"6";"0";"MS Suomenlinna II";"s1";"0099";"25";"2";"0";"1";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.2";"0";"4.1";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-21 06:40:00";"2024";"1";"2";"8";"2";"21";"6";"0";"MS Suomenlinna II";"s2";"0098";"15";"1";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.2";"0";"3.5";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-21 07:00:00";"2024";"1";"2";"8";"2";"21";"7";"0";"MS Suomenlinna II";"s1";"0099";"32";"2";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.3";"0";"4.2";"";"false";"";"MS Suomenlinna II";"2";""
"";"";"2024-02-21 07:20:00";"2024";"1";"2";"8";"2";"21";"7";"0";"MS Suomenlinna II";"s2";"0098";"31";"2";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.3";"0";"3.9";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-21 07:40:00";"2024";"1";"2";"8";"2";"21";"7";"0";"MS Suomenlinna II";"s1";"0099";"75";"2";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.3";"0";"4.1";"";"false";"";"MS Suomenlinna II";"2";""
"";"";"2024-02-21 08:00:00";"2024";"1";"2";"8";"2";"21";"8";"0";"MS Suomenlinna II";"s2";"0098";"36";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.3";"0";"4.2";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-21 08:20:00";"2024";"1";"2";"8";"2";"21";"8";"0";"MS Suomenlinna II";"s1";"0099";"36";"1";"0";"1";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.3";"0";"4.4";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-21 08:40:00";"2024";"1";"2";"8";"2";"21";"8";"0";"MS Suomenlinna II";"s2";"0098";"30";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.4";"0";"4.2";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-21 07:25:00";"2024";"1";"2";"8";"2";"21";"7";"0";"MS EhrensvÃ¤rd";"s1";"0097";"8";"4";"0";"1";"3";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.3";"0";"3.9";"";"false";"";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-21 09:00:00";"2024";"1";"2";"8";"2";"21";"9";"0";"MS Suomenlinna II";"s1";"0099";"47";"1";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.3";"0";"4.1";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-21 07:50:00";"2024";"1";"2";"8";"2";"21";"7";"0";"MS EhrensvÃ¤rd";"s2";"0096";"2";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.4";"0";"4.1";"";"false";"";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-21 08:15:00";"2024";"1";"2";"8";"2";"21";"8";"0";"MS EhrensvÃ¤rd";"s1";"0097";"2";"1";"0";"0";"1";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.3";"0";"4.9";"";"false";"";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-21 08:55:00";"2024";"1";"2";"8";"2";"21";"8";"0";"MS EhrensvÃ¤rd";"s2";"0096";"4";"3";"0";"1";"1";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.5";"0.6";"4.6";"";"false";"";"MS EhrensvÃ¤rd";"1";""
"";"";"2024-02-21 09:20:00";"2024";"1";"2";"8";"2";"21";"9";"0";"MS Suomenlinna II";"s2";"0098";"36";"2";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.3";"0";"4.2";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-21 09:20:00";"2024";"1";"2";"8";"2";"21";"9";"0";"MS EhrensvÃ¤rd";"s1";"0097";"3";"2";"0";"1";"1";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.3";"0";"4.2";"";"false";"";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-21 07:15:00";"2024";"1";"2";"8";"2";"21";"7";"0";"MS Tor";"k2";"0094";"35";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.3";"0";"3.7";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-21 07:40:00";"2024";"1";"2";"8";"2";"21";"7";"0";"MS Tor";"k1";"0095";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.3";"0";"4.1";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-21 08:05:00";"2024";"1";"2";"8";"2";"21";"8";"0";"MS Tor";"k2";"0094";"46";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.3";"0";"4.2";"";"false";"";"MS Tor";"1";""
"";"";"2024-02-21 08:30:00";"2024";"1";"2";"8";"2";"21";"8";"0";"MS Tor";"k1";"0095";"1";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.4";"0";"4";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-21 08:55:00";"2024";"1";"2";"8";"2";"21";"8";"0";"MS Tor";"k2";"0094";"25";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.5";"0.6";"4.6";"";"false";"";"MS Tor";"1";""
"";"";"2024-02-21 09:20:00";"2024";"1";"2";"8";"2";"21";"9";"0";"MS Tor";"k1";"0095";"4";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.3";"0";"4.2";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-21 09:40:00";"2024";"1";"2";"8";"2";"21";"9";"0";"MS Suomenlinna II";"s1";"0099";"53";"1";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.4";"0.5";"4.4";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-21 09:45:00";"2024";"1";"2";"8";"2";"21";"9";"0";"MS Tor";"k2";"0094";"21";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.4";"0.5";"4.4";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-21 10:00:00";"2024";"1";"2";"8";"2";"21";"10";"0";"MS Suomenlinna II";"s2";"0098";"31";"1";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.4";"0.4";"4.3";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-21 09:45:00";"2024";"1";"2";"8";"2";"21";"9";"0";"MS EhrensvÃ¤rd";"s2";"0096";"1";"1";"0";"0";"1";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.4";"0.5";"4.4";"";"false";"";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-21 10:10:00";"2024";"1";"2";"8";"2";"21";"10";"0";"MS EhrensvÃ¤rd";"s1";"0097";"15";"3";"0";"3";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.4";"0.3";"4.1";"";"false";"";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-21 10:30:00";"2024";"1";"2";"8";"2";"21";"10";"0";"MS Tor";"k1";"0095";"5";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.3";"0";"3.9";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-21 10:40:00";"2024";"1";"2";"8";"2";"21";"10";"0";"MS Suomenlinna II";"s1";"0099";"124";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.2";"0";"4";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-21 10:40:00";"2024";"1";"2";"8";"2";"21";"10";"0";"MS EhrensvÃ¤rd";"s2";"0096";"6";"3";"0";"1";"2";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.2";"0";"4";"";"false";"";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-21 10:55:00";"2024";"1";"2";"8";"2";"21";"10";"0";"MS Tor";"k2";"0094";"30";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"-0.1";"0";"3.9";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-21 11:00:00";"2024";"1";"2";"8";"2";"21";"11";"0";"MS Suomenlinna II";"s2";"0098";"32";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0";"0";"3.9";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-21 11:20:00";"2024";"1";"2";"8";"2";"21";"11";"0";"MS Tor";"k1";"0095";"14";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.1";"0";"3.9";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-20 21:35:00";"2024";"1";"2";"8";"1";"20";"21";"0";"MS Tor";"k2";"0094";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.4";"0";"2.8";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-21 11:20:00";"2024";"1";"2";"8";"2";"21";"11";"0";"MS Suomenlinna II";"s1";"0099";"97";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.1";"0";"3.9";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-21 11:40:00";"2024";"1";"2";"8";"2";"21";"11";"0";"MS Suomenlinna II";"s2";"0098";"47";"1";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.2";"0";"4.4";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-21 11:45:00";"2024";"1";"2";"8";"2";"21";"11";"0";"MS Tor";"k2";"0094";"18";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.2";"0";"4.4";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-21 12:00:00";"2024";"1";"2";"8";"2";"21";"12";"0";"MS Suomenlinna II";"s1";"0099";"92";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.3";"0";"4.1";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-21 12:10:00";"2024";"1";"2";"8";"2";"21";"12";"0";"MS Tor";"k1";"0095";"7";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.3";"0";"4.3";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-21 12:20:00";"2024";"1";"2";"8";"2";"21";"12";"0";"MS Suomenlinna II";"s2";"0098";"70";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.2";"0";"4.9";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-21 12:35:00";"2024";"1";"2";"8";"2";"21";"12";"0";"MS Tor";"k2";"0094";"8";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.2";"0";"4.6";"";"false";"";"MS Tor";"0";""
